x,y,photoID
640312.412572, 3822531.012877328
640312.3338911042, 3822511.012877328
640312.4912528957, 3822551.012877328
640282.412572, 3822531.1308986717
640282.4912528957, 3822551.1308986717
640282.3338911042, 3822511.1308986717
